659.5323741007194, 154.57903947112584
638.8489208633093, 143.8427636269363
620.863309352518, 134.8985676323806
600.1798561151079, 125.06319268909198
578.5971223021583, 117.93376109922875
560.6115107913669, 108.08866420377213
539.9280575539568, 97.35238835958262
529.1366906474819, 91.08496986194828
524.6402877697841, 86.59666861105711
520.1438848920864, 83.00926826106684
510.2517985611511, 78.54041091451163
500.3597122302158, 76.77425627065915
490.46762589928056, 75.90900252770757
480.57553956834533, 62.43113617214334
470.68345323741005, 51.655972519281846

