-27311.483758320905, 3589.1746389727505
-26127.823651376813, 3852.8973118475096
-24859.7722891128, 4116.98374013313
-21903.168309628607, 4474.555309010217


# -27442.575338400056, 3687.0148362500586
# -27152.457574119417, 3720.227684675807
# -24992.209113746936, 4117.33322026832
# -21994.042886973846, 4548.25226218364
# -20930.242418460686, 4680.997657434204
