-3492.4812651987627, 642.0188919585105
-3245.7939750864366, 668.0242849344074
-2992.9858227596815, 692.4217108637033
-2481.844199242337, 710.5758573342817
-2407.9306522853976, 713.8612714850535
-2297.159589075088, 713.9506029876425
